id,Ability,Potential,Positions,Caps / Goals,Foot,Height,Weight,Aerial Reach,Command of Area,Communication,Eccentricity,First Touch,Handling,Kicking,One on Ones,Passing,Punching (Tendency),Reflexes,Rushing Out (Tendency),Throwing,Aggression,Anticipation,Bravery,Composure,Concentration,Decisions,Determination,Flair,Leadership,Off the Ball,Positioning,Teamwork,Vision,Work Rate,Acceleration,Agility,Balance,Jumping Reach,Natural Fitness,Pace,Stamina,Strength,Corners,Crossing,Dribbling,Finishing,Free Kick Taking,Heading,Long Shots,Long Throws,Marking,Penalty Taking,Tackling,Technique,BMI,value_increased
16707.997622319537,45.951243831507476,76.4,46,2,1,0.5947461890599961,0.48780456626272445,61.0,56.0,53.0,41.0,55.73172602423652,62.0,58.0,52.0,59.63413698788174,49.0,67.0,63.0,49.0,50.36586301211826,56.097589036354776,40.73172602423652,59.63413698788174,46.097589036354776,55.73172602423652,87.07309590305391,42.19517807270956,17.19517807270956,37.19517807270956,39.63413698788174,50.73172602423652,51.463452048473044,55.0,55.73172602423652,60.0,50.73172602423652,44.63413698788174,71.09758903635478,50.73172602423652,55.0,36.097589036354776,41.097589036354776,50.36586301211826,69.63413698788175,54.63413698788174,46.463452048473044,53.536547951526956,41.463452048473044,16.09758903635478,38.536547951526956,37.19517807270956,30.0,51.097589036354776,0.39796995087754505,True
99596.00426478108,21.74222321278527,59.39910804036567,29,2,0,0.4849002690258772,0.3632803996955888,59.0,58.0,48.0,40.0,33.26666852397238,61.0,60.0,58.0,51.73333147602762,40.0,67.0,43.0,51.0,60.19999442808287,34.55555246004604,23.266668523972378,33.26666852397238,25.0,47.177779015981585,68.91111049200921,50.0,21.088889507990793,45.64444196803683,21.088889507990793,33.91111049200921,40.44444753995396,54.55555246004604,57.177779015981585,53.26666852397238,18.266668523972378,36.73333147602762,77.37777344406445,49.35555803196317,35.0,26.733331476027622,32.822220984018415,48.466662952055245,51.73333147602762,36.533337047944755,25.0,23.266668523972378,26.088889507990793,16.733331476027622,16.733331476027622,10.0,30.0,53.91111049200921,0.3402476934910209,True
37568.421611273196,32.2809983187252,71.0,36,2,1,0.47531257425973783,0.32408502829498353,54.0,65.0,51.0,39.0,66.15702400967557,55.0,61.0,55.0,35.0,45.0,60.0,43.0,46.0,31.94214405805343,41.528927970973285,14.628096038702285,32.31404801935114,33.842975990324426,59.62809603870228,55.74380792259543,51.528927970973285,18.099168067729,58.05785594194657,29.628096038702285,33.471072029026715,44.25619207740457,38.471072029026715,61.528927970973285,65.0,33.471072029026715,31.15702400967557,75.0,63.842975990324426,28.84297599032443,36.528927970973285,32.31404801935114,13.471072029026715,67.31404801935115,59.214879951622144,32.31404801935114,42.68595198064886,25.785120048377856,7.314048019351143,23.471072029026715,15.0,24.628096038702285,52.68595198064886,0.2977337214395118,True
42166.93499481193,51.4956001035114,71.50062855664123,8,2,0,0.3587164895830863,0.2734653142202796,56.0,63.0,53.0,42.0,65.0,59.0,58.0,54.0,52.496857216793856,47.0,64.0,52.0,51.0,52.503142783206144,52.47800051755701,50.00628556641229,44.99371443358771,44.98742886717543,49.99371443358771,62.509428349618425,52.54085618167985,39.99371443358771,50.00628556641229,44.97485773435086,54.98114330076315,40.01257113282457,47.48428608396929,72.49685721679386,67.50942834961843,59.99371443358771,52.47800051755701,72.49685721679386,72.49057165038157,49.98742886717543,49.98114330076315,27.521999482442993,32.51571391603071,52.52199948244299,45.01257113282457,25.025142265649137,39.98742886717543,32.52828504885528,25.006285566412284,42.47800051755701,32.51571391603071,44.98114330076315,67.50314278320614,0.32092291619276403,True
17004.39440344902,41.585197223768844,74.23110806978471,33,2,0,0.5682812153392469,0.4585538673168473,61.0,56.0,53.0,41.0,57.25926242730759,62.0,58.0,52.0,62.74073757269241,49.0,67.0,63.0,49.0,32.74073757269241,38.55557456384554,39.03704970923036,49.03704970923036,35.81483699115313,47.25926242730759,69.51852485461518,54.03704970923036,15.962950290769642,62.25926242730759,41.77778728192277,46.77778728192277,64.03704970923036,60.0,60.0,52.74073757269241,60.33336184576831,57.74073757269241,70.48147514538482,60.0,44.51852485461518,39.51852485461518,41.77778728192277,39.51852485461518,55.48147514538482,42.74073757269241,37.25926242730759,29.51852485461518,44.51852485461518,30.48147514538482,27.74073757269241,15.0,42.74073757269241,55.48147514538482,0.3857513377509827,True
54360.92755859982,2.776903300358999,55.69422582508975,9,2,1,0.49353686653012596,0.20464406445761393,60.95041244106502,48.95041244106502,48.90082488213004,48.70247464639011,55.24793779467491,57.80164976426007,49.85123732319505,55.85123732319505,40.49587558934982,55.04958755893498,66.90082488213004,55.75206220532509,53.85123732319505,69.25618661597527,26.23968897337455,16.983502357399285,31.23968897337455,21.735564562724374,59.50412441065018,26.983502357399285,41.239688973374555,39.75206220532509,31.735564562724374,20.743813384024733,30.991751178699644,45.991751178699644,50.24793779467491,65.49587558934982,60.0,31.23968897337455,41.239688973374555,69.50412441065018,65.24793779467491,26.487626768049463,17.231440152074196,25.24793779467491,44.50412441065018,45.49587558934982,26.983502357399285,25.743813384024733,7.479377946749106,31.23968897337455,5.9917511786996425,25.24793779467491,17.231440152074196,15.743813384024731,40.991751178699644,0.12056291723287096,True
44612.577087757774,51.36488940143756,71.46161769576999,13,2,0,0.4471954862791725,0.27239580868780244,56.0,63.0,53.0,42.0,54.90533179568732,59.0,58.0,54.0,46.63511059856244,47.0,64.0,52.0,51.0,68.45955760575025,55.189336408625365,51.63511059856244,36.63511059856244,45.09466820431268,61.8244470071878,56.54044239424976,44.62132718274927,55.189336408625365,44.90533179568732,48.554225810062924,43.36488940143756,53.36488940143756,45.09466820431268,59.90533179568732,64.90533179568732,48.270221197124876,51.8244470071878,66.63511059856243,65.0,46.729778802875124,55.189336408625365,31.54044239424976,21.445774189937076,49.810663591374635,34.810663591374635,18.080884788499514,56.91911521150048,44.90533179568732,36.729778802875124,45.189336408625365,34.90533179568732,46.8244470071878,59.90533179568732,0.2440926226657755,True
32665.477762801136,48.01406109431646,62.6,14,2,0,0.5681860068473024,0.40682518287334807,54.0,65.0,51.0,39.0,55.0,55.0,61.0,55.0,53.477762801134375,45.0,60.0,43.0,46.0,53.04447439773125,60.36298293182084,55.0,58.840745732955206,42.31850853408958,53.477762801134375,51.522237198865625,54.63701706817916,34.203728664776044,43.477762801134375,48.477762801134375,56.159254267044794,36.95552560226875,58.840745732955206,67.68149146591041,58.477762801134375,33.477762801134375,58.840745732955206,45.36298293182084,52.31850853408958,40.796271335223956,38.840745732955206,52.68149146591042,43.477762801134375,53.477762801134375,23.11477986931354,55.0,60.0,44.63701706817916,45.36298293182084,52.68149146591042,30.0,63.840745732955206,53.477762801134375,0.31751261028497596,True
16940.724236309074,44.77961476922859,76.13553772307431,44,2,1,0.611146437869781,0.482946380952212,61.0,56.0,53.0,41.0,56.10192615385706,62.0,58.0,52.0,60.0,49.0,67.0,63.0,49.0,49.72451846153574,54.72451846153574,40.0,59.173555384607205,45.27548153846426,54.173555384607205,88.34711076921441,41.10192615385706,16.101926153857057,36.37740769232132,39.44903692307147,50.27548153846426,50.0,55.0,55.55096307692853,59.173555384607205,49.173555384607205,45.55096307692853,70.0,50.826444615392795,54.72451846153574,35.0,39.72451846153574,50.0,69.17355538460721,55.27548153846426,44.72451846153574,54.72451846153574,39.72451846153574,15.275481538464264,38.89807384614294,35.0,29.44903692307147,50.55096307692853,0.37538676665019965,True
66087.51356538355,40.34002074756851,51.4,29,2,1,0.5127470247519943,0.3332650944125661,56.67144339112036,45.33428867822407,44.66571132177593,40.0,21.714433911203656,43.34288678224073,41.67144339112036,47.00573206934444,56.67144339112036,57.99426793065556,64.66571132177593,33.6771754604648,43.34288678224073,28.328556608879634,50.0,55.0,33.32855660887964,48.34288678224073,61.65711321775927,31.70010373784256,21.685773564481465,40.014330173361095,25.042990520083293,51.67144339112036,45.02866034672219,33.34288678224073,38.35721695560183,58.34288678224073,69.9856698266389,41.685773564481465,51.67144339112036,66.64278304439817,60.0,20.028660346722194,30.028660346722194,36.997133965327784,45.680041495137026,51.33142264355185,35.65138114841483,26.671443391120366,42.3228245395352,43.32855660887964,25.354350920929612,47.025794312049975,10.014330173361097,45.680041495137026,31.70010373784256,0.27485243850561547,True
31249.592729841883,43.84287744129507,62.6,14,2,0,0.5561874493746551,0.4834961331757457,54.0,65.0,51.0,39.0,61.15527067769779,55.0,61.0,55.0,61.92236466115111,45.0,60.0,43.0,46.0,54.62108271079117,48.07763533884889,42.689458644604414,42.689458644604414,43.84472932230221,68.07763533884889,61.54344737194228,42.301281950359936,39.62108271079117,42.689458644604414,44.61182330575552,44.61182330575552,60.0,55.0,47.689458644604414,48.45655262805772,41.92236466115111,42.689458644604414,51.54344737194228,47.689458644604414,41.53418796690662,35.0,35.76709398345331,36.53418796690662,31.14601127266214,34.61182330575552,39.61182330575552,41.53418796690662,41.53418796690662,20.76709398345331,38.84472932230221,20.76709398345331,63.07763533884889,49.61182330575552,0.4295606896318504,True
16580.173498191223,55.92797073688019,74.74237658950416,34,2,0,0.44844607017332316,0.39911204009904144,61.0,56.0,53.0,41.0,63.27330894740016,62.0,58.0,52.0,56.72669105259984,49.0,67.0,63.0,49.0,46.3665447370008,64.81992684220047,50.0,56.72669105259984,58.27330894740016,59.81992684220048,58.6334552629992,68.27330894740015,31.186471579201278,65.0,40.18007315779952,58.27330894740016,71.72669105259985,56.72669105259984,63.27330894740016,56.54661789480032,68.6334552629992,45.18007315779952,78.09323578960064,60.0,53.27330894740016,48.27330894740016,53.27330894740016,51.54661789480032,59.81992684220048,46.54661789480032,56.3665447370008,35.0,56.54661789480032,28.27330894740016,21.72669105259984,47.7330894740016,33.45338210519968,59.81992684220048,0.4264554716601187,True
57052.938099002306,46.16397457876137,58.02904856861845,33,4,1,0.6638857269291849,0.5032125240510218,60.0,48.0,47.0,43.0,50.54228324880901,54.0,47.0,53.0,40.54228324880901,56.0,65.0,51.0,51.0,53.1084566497618,50.0,49.3253699492854,47.43382659904721,45.54228324880901,53.783086700476396,47.97610984785621,49.86765319809441,29.325369949285403,47.97610984785621,42.56617340095279,42.43382659904721,44.19302314737981,43.650739898570805,71.2169132995236,60.0,47.43382659904721,61.216913299523604,65.6746300507146,66.2169132995236,53.1084566497618,46.75919654833261,24.325369949285403,23.650739898570805,36.08456649761801,42.30147979714161,26.759196548332607,51.216913299523604,37.97610984785621,17.433826599047205,41.349260101429195,39.19302314737981,37.56617340095279,41.08456649761801,0.35130447041540935,True
17673.17922753282,53.77143197461463,73.0171455796917,34,2,0,0.5682537791880765,0.467573588107472,61.0,56.0,53.0,41.0,61.47619331217886,62.0,58.0,52.0,58.52380668782114,49.0,67.0,63.0,49.0,37.38096656089429,59.42857993653657,50.0,58.52380668782114,56.47619331217886,54.42857993653657,67.6190334391057,66.47619331217886,16.809546497430862,65.0,45.57142006346343,56.47619331217886,73.52380668782114,58.52380668782114,61.47619331217886,52.952386624357715,77.6190334391057,50.57142006346343,70.90477324871543,60.0,51.47619331217886,46.47619331217886,51.47619331217886,47.952386624357715,54.42857993653657,42.952386624357715,47.38096656089429,35.0,52.952386624357715,26.476193312178857,23.523806687821143,29.76193312178858,37.047613375642285,54.42857993653657,0.3977975423559781,True
33398.175456687546,35.82653818244665,66.34568055924719,14,2,0,0.47902822305279447,0.24415046287506684,54.0,65.0,51.0,39.0,31.907395805646107,55.0,61.0,55.0,45.95369790282305,45.0,60.0,43.0,46.0,60.0,35.63579860188204,45.63579860188204,30.31789930094102,35.0,68.0926041943539,65.31789930094102,27.543194407528144,44.04630209717695,22.543194407528144,35.317899300941015,31.58949650470509,16.271597203764074,59.36420139811796,60.63579860188204,65.0,50.0,49.36420139811796,70.31789930094102,60.317899300941015,59.04630209717695,54.04630209717695,25.953697902823055,55.63579860188204,22.543194407528144,16.58949650470509,21.58949650470509,49.36420139811796,7.543194407528144,21.907395805646107,35.63579860188204,7.225295106587126,59.36420139811796,41.58949650470509,0.18798475073336268,True
83785.23937729647,39.47804967637606,61.6,35,2,1,0.37371438310261434,0.1293129929940824,51.0,50.0,49.0,30.0,70.0,56.0,52.0,60.0,65.23451985312296,48.0,59.0,58.0,52.0,65.46903970624592,52.14071191187378,40.95309602937541,36.90619205875082,45.0,45.71857617625245,38.81238411750163,29.76548014687704,41.18761588249837,28.57786426437867,41.18761588249837,40.0,60.23451985312296,58.09380794124918,68.09380794124918,64.0469039706246,40.0,40.48405632312948,66.90619205875082,69.0469039706246,37.85928808812622,31.906192058750815,35.0,35.0,27.62476823500326,59.04690397062459,27.859288088126224,42.62476823500326,40.95309602937541,16.906192058750815,25.0,14.765480146877039,45.23451985312296,63.09380794124918,0.1174863446768889,True
30321.166747451738,36.50339806319436,62.6,31,2,0,0.21733880917024312,0.14220989272488332,54.0,65.0,51.0,39.0,57.48300968402819,55.0,61.0,55.0,52.48300968402819,45.0,60.0,43.0,46.0,36.17354357812687,42.48300968402819,35.0,46.27548547395771,40.0,51.20752421007048,63.72451452604229,51.30946610590133,36.20752421007048,38.758495157985905,38.758495157985905,50.033980631943614,60.0,55.0,51.27548547395771,53.79247578992952,43.758495157985905,35.0,61.241504842014095,55.033980631943614,45.033980631943614,31.241504842014095,41.27548547395771,36.27548547395771,43.82645642187313,32.51699031597181,41.27548547395771,41.27548547395771,37.51699031597181,11.241504842014097,23.724514526042288,15.0,34.93203873611277,55.033980631943614,0.2836388419294211,True
76961.0190936856,22.10252281349522,66.21621698608719,18,2,0,0.6209525719601906,0.3599831927322224,46.64678431754111,52.744640529235184,49.39142484677629,27.195712423388144,37.93568635082218,61.09785621169407,51.64678431754111,60.0,43.723202646175906,53.35321568245889,58.842496740929256,40.0,59.45107189415296,39.02143788305928,24.021437883059274,42.06431364917782,31.766078412294455,37.06431364917782,39.808954178413,70.0,24.21248370464627,38.233921587705545,35.191045821587,26.766078412294455,39.51071894152964,37.255359470764816,45.97856211694072,67.25535947076482,62.255359470764816,21.766078412294455,53.04287576611855,76.76607841229446,65.0,20.978562116940726,21.766078412294455,34.54892810584704,43.723202646175906,53.272130752022946,27.706431364917783,31.766078412294455,31.31500651814149,25.825725459671126,19.05964704737667,26.727869247977054,7.255359470764819,39.47250977721224,33.233921587705545,0.19946120391097225,True
22450.844416825894,51.629165502989885,67.47286941356946,22,2,0,0.7001187150826789,0.6666666666666665,54.152314944112234,58.52314944112235,51.30462988822447,35.39074022355106,56.9537011177553,57.5430551676633,59.30462988822447,51.76157472056117,56.19212639719413,46.23842527943883,60.847685055887766,56.01990572654095,43.0,56.52314944112235,43.47685055887765,61.52314944112235,42.71527583831648,46.19212639719413,51.19212639719413,66.62267807382707,42.61574720561175,29.238425279438825,53.47685055887765,50.43055167663295,61.19212639719413,51.9537011177553,65.76157472056117,67.28472416168353,55.0,68.47685055887766,66.52314944112234,70.76157472056117,62.28472416168352,57.28472416168352,69.23842527943883,15.761574720561175,35.0,56.19212639719413,28.807873602805874,10.331023043928221,58.47685055887765,40.76157472056117,40.43055167663295,54.66897695607178,18.0462988822447,55.43055167663295,51.19212639719413,0.5179403438587281,True
56229.260469035966,54.29411997331145,65.90098461818246,41,5,1,0.6080945298004767,0.48634452396838407,60.14215666889071,48.14215666889071,47.28431333778143,43.85294001334427,56.446083277732185,54.56862667556285,47.42647000667214,53.42647000667214,49.28921665554644,55.85784333110929,65.28431333778143,51.71078334445356,51.42647000667214,53.57843331109287,50.71078334445356,55.71078334445356,55.71078334445356,54.28921665554644,50.0,64.28921665554644,57.89216655546438,37.84313337781425,60.024516588825065,38.553916722267815,51.42156668890713,61.446083277732185,54.28921665554644,73.57843331109288,57.86764996663931,54.28921665554644,64.28921665554644,58.57843331109287,69.28921665554644,54.28921665554644,59.28921665554644,27.156866622185753,32.86764996663931,50.735299933278625,58.60294989991794,37.15686662218575,56.42156668890713,50.024516588825065,23.578433311092876,34.264700066721375,53.60294989991794,34.975483411174935,57.86764996663931,0.3835783739687247,True
53867.30267029687,17.13306986022849,51.96277397932313,9,2,1,0.5171324065155513,0.32954331596505804,61.0,49.0,49.0,49.0,47.21224097262341,58.0,50.0,56.0,41.946939756844145,55.0,67.0,56.0,54.0,60.26530121577927,36.68163854106488,32.52245781159732,41.68163854106488,31.681638541064878,56.10612048631171,38.62857829790903,30.265301215779267,45.840819270532435,30.0,35.575518054753175,41.68163854106488,43.053060243155855,50.0,65.0,54.159180729467565,37.78775902737659,47.78775902737659,62.21224097262341,65.0,34.73469878422073,30.57551805475317,19.15918072946756,35.26530121577927,37.21224097262341,23.053060243155855,23.053060243155855,28.363277082129756,26.106120486311706,8.893879513688294,38.62857829790903,15.0,34.469397568441465,41.946939756844145,0.262836683703061,True
15540.350138980644,56.586046587343795,76.4,34,2,1,0.3420345851035259,0.3373732002266367,61.0,56.0,53.0,41.0,64.43441863493751,62.0,58.0,52.0,55.565581365062485,49.0,67.0,63.0,49.0,53.86883726987504,67.45488385721883,48.86883726987504,54.15162795240628,57.737674539750074,63.86883726987504,50.84837204759372,68.5860465873438,43.86883726987504,64.71720931746876,35.0,58.86883726987504,69.15162795240627,55.28279068253124,64.71720931746876,59.71720931746876,58.86883726987504,41.13116273012496,84.43441863493751,60.0,54.15162795240628,49.15162795240628,53.86883726987504,53.86883726987504,64.71720931746876,49.71720931746876,63.30325590481255,34.434418634937515,58.86883726987504,30.282790682531243,20.56558136506248,62.17209317468759,30.848372047593724,64.71720931746876,0.45066677623642015,True
47151.248265146816,47.691705663572684,70.2515128289638,34,2,0,0.5917198354899192,0.5695934860926944,58.56390188785756,57.23122075232049,51.71804905607122,45.20487735982195,49.61463207946585,58.35902452803561,52.23122075232049,54.0,35.0,54.050730191608295,63.35902452803561,49.43609811214244,51.0,70.0,40.0,56.4097547196439,45.0,53.5902452803561,49.36098112142439,66.02438679910975,53.84389623839756,26.024386799109756,51.024386799109756,36.79512264017805,46.4097547196439,31.409754719643903,57.819509439287806,71.4097547196439,55.38536792053415,48.20487735982195,63.20487735982195,62.180490560712194,68.20487735982195,49.61463207946585,57.819509439287806,26.409754719643903,34.229264158931706,47.434141518753655,48.84389623839756,26.024386799109756,58.20487735982195,31.024386799109756,21.409754719643903,30.770735841068294,43.84389623839756,40.770735841068294,51.4097547196439,0.5069872920287076,True
33269.337156619236,35.15842167550903,66.28315664898193,15,2,0,0.4587448274727384,0.22300745947533038,54.0,65.0,51.0,39.0,31.980270943862863,55.0,61.0,55.0,45.396054188772574,45.0,60.0,43.0,46.0,57.22762067859199,35.396054188772574,44.20789162245485,31.584216755090292,35.396054188772574,68.01972905613714,64.60394581122743,27.77237932140801,43.811837433682285,21.584216755090292,35.396054188772574,31.980270943862863,18.56448769895315,59.603945811227426,59.603945811227426,64.60394581122743,49.603945811227426,48.811837433682285,69.20789162245485,60.0,59.20789162245485,53.01972905613714,26.584216755090292,53.811837433682285,22.77237932140801,16.584216755090292,21.980270943862863,49.603945811227426,7.77237932140801,19.207891622454852,33.811837433682285,5.792108377545146,57.22762067859199,41.584216755090296,0.17685584597182288,True
31030.102630758603,42.36085442279854,62.6,20,2,0,0.4145872344891666,0.37464575514433296,54.0,65.0,51.0,39.0,62.16890214507749,55.0,61.0,55.0,60.0,45.0,60.0,43.0,46.0,64.33780429015498,47.16890214507749,46.32439141969005,35.0,37.16890214507749,53.01341287046492,72.16890214507748,47.648782839380104,40.84451072538743,49.15548927461257,37.83109785492251,46.32439141969005,45.84451072538743,52.16890214507749,56.98658712953508,51.98658712953508,45.66219570984503,37.83109785492251,70.66219570984502,54.15548927461257,38.49329356476754,37.83109785492251,35.66219570984503,47.648782839380104,38.31097854922514,33.49329356476754,38.49329356476754,35.66219570984503,38.49329356476754,34.81768498445759,40.66219570984503,29.15548927461257,56.50670643523246,54.15548927461257,0.4271369486349679,True
32281.717369953378,43.16052258241843,64.08906997464048,17,2,0,0.40670096072565687,0.29787928631808364,54.0,65.0,51.0,39.0,48.831975190196374,55.0,61.0,55.0,54.41598759509819,45.0,60.0,43.0,46.0,60.0,41.27732506339879,51.27732506339879,33.138662531699396,35.0,51.168024809803626,68.1386625316994,50.109300253595165,35.58401240490181,45.109300253595165,38.138662531699396,45.69331265849698,27.554650126797583,53.72267493660121,66.27732506339879,65.0,50.0,43.72267493660121,73.1386625316994,63.138662531699396,50.58401240490181,45.58401240490181,34.41598759509819,61.27732506339879,45.109300253595165,30.69331265849698,35.69331265849698,43.72267493660121,30.10930025359517,38.831975190196374,41.27732506339879,26.97063772189577,53.72267493660121,55.69331265849698,0.33205679893803214,True
96190.81764733604,33.031513100072075,68.0,3,2,1,0.420092645845193,0.3140156019993821,63.0,51.0,50.0,40.0,60.0,62.0,63.0,59.0,48.99369737998558,39.0,68.0,42.0,52.0,33.05042096011532,27.07563144017297,40.031513100072075,30.063026200144144,25.031513100072072,32.012605240028826,74.96848689992792,41.00630262001442,13.018907860043242,51.00630262001442,12.01260524002883,35.031513100072075,36.037815720086485,41.037815720086485,71.00630262001441,48.01890786004324,32.0441183401009,30.0,56.00630262001442,69.02521048005765,33.01890786004324,30.0,29.02521048005766,46.00630262001442,58.01890786004324,41.98109213995676,26.006302620014413,30.0,47.9558816598991,29.02521048005766,26.006302620014413,21.037815720086485,27.98739475997117,48.01890786004324,0.33694378548184684,True
26109.88685854789,49.165551600949115,61.2,27,2,1,0.6352215281852166,0.5436773428345447,55.0,67.0,53.0,32.0,51.73989000215708,55.0,61.0,56.0,37.34797800043142,42.0,60.0,45.0,43.0,53.26010999784292,46.73989000215708,51.216175996548664,41.73989000215708,29.695956000862836,34.695956000862836,43.47978000431417,82.65202199956859,27.347978000431418,52.043934001294254,27.347978000431418,44.695956000862836,39.695956000862836,60.60808799827433,80.0,64.39191200172567,62.34797800043142,60.9121319974115,60.9121319974115,75.0,58.26010999784292,46.216175996548664,22.347978000431418,49.0878680025885,51.43584600301992,54.695956000862836,32.956065998705746,40.60808799827433,42.65202199956858,12.652021999568582,22.652021999568582,42.043934001294254,27.652021999568582,44.0878680025885,0.42554805538896484,True
34357.43968969613,41.63939771548,68.31843234988894,10,2,0,0.4671511381131826,0.312486248912941,54.0,65.0,51.0,39.0,37.81105613585883,55.0,61.0,55.0,46.952764033964705,45.0,60.0,43.0,46.0,48.283415796211756,36.952764033964705,54.76382016982353,33.90552806792941,40.85829210189412,58.283415796211756,61.09447193207059,28.905528067929414,35.23617983017647,27.811056135858827,29.141707898105878,37.81105613585883,18.905528067929414,56.09447193207059,67.81105613585882,63.047235966035295,50.0,46.09447193207059,58.283415796211756,65.85829210189412,56.09447193207059,49.14170789810588,30.858292101894122,49.14170789810588,37.57487630568236,28.66934823775295,25.858292101894122,42.18894386414117,16.71658420378824,27.811056135858827,31.094471932070586,8.905528067929414,46.33065176224705,43.90552806792941,0.29206554816620706,True
86946.52638598533,50.961830567501494,63.2997011125654,19,2,0,0.44319059845041064,0.4234033071998331,58.284433339566,43.929638883695,48.3929638883695,33.642216669783,63.929638883695,60.2492527814135,55.642216669783,53.3226027720645,51.788916651085,44.357783330217,65.070361116305,53.7507472185865,43.501494437173,65.8944583255425,64.1055416744575,52.140722232609996,41.070361116305,45.0,40.0,53.211083348915,52.316625023372495,32.859277767390004,47.316625023372495,32.859277767390004,43.0351805581525,49.82409720923751,53.929638883695,66.9648194418475,68.0351805581525,52.140722232609996,45.17590279076249,61.9648194418475,70.0,47.140722232609996,48.211083348915,41.070361116305,44.1055416744575,44.28144446521999,63.0351805581525,37.140722232609996,44.1055416744575,52.140722232609996,36.246263907067494,25.0,40.35180558152499,34.82409720923751,61.9648194418475,0.4451696565092325,True
42406.00948639308,37.256869869551814,71.28379132463678,25,2,0,0.4109467039765379,0.25578881262971864,56.0,63.0,53.0,42.0,68.58104337681607,59.0,58.0,54.0,50.0,47.0,64.0,52.0,51.0,44.256869869551814,45.743130130448186,29.932696362287565,43.58104337681606,35.0,34.256869869551814,73.58104337681607,42.027479478207255,31.418956623183938,40.67582649273575,28.581043376816062,40.0,64.32417350726425,52.90521688408031,48.51373973910363,67.83791324636788,40.67582649273575,35.0,48.51373973910363,57.837913246367876,43.58104337681606,27.837913246367876,30.67582649273575,27.09478311591969,30.608522855023317,33.51373973910363,34.256869869551814,30.0,33.51373973910363,22.837913246367876,32.162086753632124,23.513739739103627,37.162086753632124,70.0,0.2584363947629746,True
92937.72483030277,1.3746542784975873,64.50309907088733,32,2,1,0.5641025641025648,0.2700872278481999,67.85680684598984,49.057277261604064,53.885445476791865,43.885445476791865,64.85680684598984,63.942722738395936,63.971361369197965,55.114554523208135,64.71361369197967,43.85680684598984,69.94272273839593,44.9140841075939,45.200470415614234,45.0,35.429579462030496,21.002352078071162,45.28638630802033,40.0,64.71361369197967,55.572772616040666,25.859158924060992,25.429579462030496,40.572772616040666,50.14319315401016,40.71596577005083,64.71361369197967,59.71361369197967,64.85680684598984,60.14319315401016,40.572772616040666,25.71596577005083,26.57512469411182,55.14319315401016,60.0,25.859158924060992,20.429579462030496,20.859158924060992,35.71596577005083,20.429579462030496,35.14319315401016,35.572772616040666,39.85680684598984,10.572772616040663,54.71361369197967,20.429579462030496,54.85680684598984,55.0,0.14576981758639423,True
81803.67788836994,43.47449885219162,65.4819173679177,33,2,1,0.6271945932103912,0.42779866651662923,48.01390971698638,50.0,47.00927314465759,27.511591430821987,22.581140015753917,57.99072685534241,51.00463657232879,60.0,35.023182861643974,51.483771996849214,57.00927314465759,49.041729150959156,55.98145371068482,44.976817138356026,35.0,47.37249426095813,37.48840856917801,57.44204284589006,52.41885998424608,84.56723029876753,40.162280031507834,19.953634276712044,27.604322877397895,37.51159143082199,45.0,40.0,32.48840856917801,70.0,57.46522570753403,32.51159143082199,49.884085691780115,77.46522570753403,62.48840856917801,25.06954858493193,30.0,34.502318286164396,40.046365723287956,49.54868400945235,40.54404743712355,40.0,39.502318286164396,44.52550114780838,19.479135424520422,40.497681713835604,10.0,50.497681713835604,40.06954858493193,0.28546055289359124,True
66639.6759794413,39.211592077199555,51.4,30,2,1,0.2532588371035537,0.1767424798666453,55.0,47.0,48.0,46.0,54.84636830879822,51.0,46.0,49.0,45.15363169120178,47.0,63.0,40.0,52.0,65.15363169120178,52.42318415439911,37.73044753680267,46.211592077199555,43.788407922800445,60.15363169120178,72.57681584560089,31.057960385997777,55.0,43.634776231598664,31.211592077199555,42.57681584560089,45.0,45.0,73.78840792280045,65.15363169120178,27.42318415439911,28.634776231598664,62.42318415439911,66.21159207719955,51.365223768401336,23.634776231598664,27.42318415439911,33.634776231598664,47.26955246319733,19.539104926394664,12.269552463197332,52.42318415439911,26.211592077199555,25.15363169120178,38.788407922800445,22.269552463197332,57.884079228004445,47.42318415439911,0.30662750449862286,True
31561.14653250884,46.93288928318383,62.6,12,2,0,0.5803012541608551,0.5026887533117007,54.0,65.0,51.0,39.0,59.81178726818094,55.0,61.0,55.0,62.594106365909525,45.0,60.0,43.0,46.0,49.24714907272377,47.405893634090475,45.376425463638114,45.376425463638114,45.18821273181906,67.40589363409048,56.8412554386333,48.34695729318576,34.24714907272377,45.376425463638114,47.970531829547646,47.970531829547646,60.0,55.0,50.376425463638114,53.1587445613667,42.594106365909525,45.376425463638114,46.8412554386333,50.376425463638114,45.56463819545717,35.0,37.78231909772859,40.56463819545717,38.53517002500482,37.970531829547646,42.970531829547646,45.56463819545717,45.56463819545717,22.782319097728585,40.18821273181906,22.782319097728585,62.405893634090475,52.970531829547646,0.4304024733579854,True
